ip,urllenth,subdomainlength,lenghtratio,shortened,@,//,-,subdomains,other suffix,URL Entropy,Nan_entropy,tld,httpsurl,suspiciouswordcount,freehosting,websitetraffic,statisticalreport,Result
1,-0.57,-0.42,-1.36,1,0,1,0,0,1,-0.87,-4.03,-0.02,1,0,1,-1,1,-1
1,-0.32,-0.1,-3.2,1,0,1,0,-1,1,-0.77,-2.57,-0.48,1,0,-1,1,1,-1
1,-0.81,-0.61,-1.33,1,-1,1,0,0,-1,-0.91,-5.29,-0.03,1,0,1,-1,1,-1
1,-0.35,-0.1,-3.5,1,0,1,0,-1,1,-0.79,-2.57,-0.48,1,0,-1,1,1,-1
1,-0.42,-0.1,-4.2,1,0,1,-1,-1,1,-0.86,-2.46,-0.15,1,0,1,-1,1,-1
1,-0.45,-0.09,-5,1,0,1,-1,-1,1,-0.87,-2.94,-0.15,1,0,1,-1,1,-1
1,-0.35,-0.27,-1.3,1,0,1,0,0,1,-0.91,-2.09,0,1,0,1,1,-1,-1
1,-0.35,-0.27,-1.3,1,0,1,0,0,1,-0.9,-2.09,0,1,0,1,1,-1,-1
1,-0.33,-0.16,-2.06,1,0,1,0,-1,1,-0.81,-2.57,-0.48,1,0,1,-1,1,-1
1,-0.51,-0.26,-1.96,1,0,1,0,-1,1,-0.85,-4.05,-0.5,1,0,1,-1,1,-1
1,-0.43,-0.27,-1.59,1,0,1,-1,0,1,-0.85,-4.99,-0.5,1,0,1,-1,1,-1
1,-0.78,-0.56,-1.39,1,0,1,0,0,1,-0.85,-5.59,-0.48,1,-1,1,-1,1,-1
1,-1.87,-1.72,-1.09,1,0,1,-1,0,1,-1.1,-8.75,-0.48,1,-1,1,-1,1,-1
1,-0.25,-0.14,-1.79,1,0,1,0,0,1,-0.7,-3.08,-0.5,1,0,1,-1,1,-1
1,-0.7,-0.49,-1.43,1,0,1,-1,0,1,-0.86,-5.53,-0.48,1,-1,1,-1,1,-1
1,-2.38,-2.17,-1.1,1,0,1,-1,-1,1,-1.01,-10.69,-0.48,1,-3,-1,-1,1,-1
1,-0.34,-0.21,-1.62,1,0,1,-2,0,1,-0.79,-3.39,-0.45,1,0,1,-1,1,-1
1,-0.77,-0.5,-1.54,1,0,1,0,-1,1,-0.94,-5.19,-0.5,1,-1,1,1,1,-1
1,-0.41,-0.28,-1.46,1,0,1,0,-1,1,-0.93,-3.17,-0.09,1,0,1,1,1,-1
1,-0.42,-0.28,-1.5,1,0,1,0,0,1,-0.84,-3.57,-0.15,1,0,1,-1,1,-1
1,-0.78,-0.63,-1.24,1,-1,1,0,0,1,-0.89,-4.81,-0.48,1,0,1,-1,1,-1
1,-0.51,-0.38,-1.34,1,0,1,0,0,1,-0.83,-4.54,-0.48,1,-1,1,1,1,-1
1,-0.47,-0.37,-1.27,1,0,1,0,0,1,-0.82,-4.05,-0.48,1,-1,1,1,1,-1
1,-0.73,-0.61,-1.2,1,0,1,0,0,1,-1.02,-5.11,-0.14,1,-1,1,-1,1,-1
-1,-0.39,-0.27,-1.44,1,0,1,0,0,1,-0.84,-4.56,-0.5,1,0,1,-1,1,-1
1,-0.34,-0.17,-2,1,0,1,0,0,1,-0.81,-2.57,-0.48,1,0,1,-1,1,-1
1,-1.04,-0.92,-1.13,1,0,1,-1,0,1,-0.91,-6.77,-0.5,1,-1,1,-1,1,-1
1,-0.23,-0.1,-2.3,1,0,1,0,0,1,-0.76,-2.09,-0.48,1,0,1,-1,1,-1
1,-0.57,-0.43,-1.33,1,0,1,-2,0,1,-0.84,-4.36,-1.34,1,0,1,-1,1,-1
1,-0.26,-0.18,-1.44,1,0,1,0,0,1,-0.72,-2.6,-0.32,1,0,1,-1,1,-1
-1,-0.26,-0.14,-1.86,1,0,1,0,0,1,-0.77,-3.06,-0.5,1,-1,1,-1,1,-1
1,-0.26,-0.09,-2.89,1,0,1,0,0,1,-0.78,-2.09,-0.45,1,0,1,-1,1,-1
-1,-0.2,-0.08,-2.5,1,0,1,0,0,1,-0.68,-3.06,-0.5,1,0,1,-1,1,-1
1,-0.51,-0.41,-1.24,1,0,1,0,0,1,-0.93,-2.09,-0.15,1,0,1,-1,1,-1
1,-0.26,-0.1,-2.6,1,0,1,0,0,1,-0.75,-2.09,-0.02,1,0,1,-1,1,-1
1,-2.77,-2.52,-1.1,1,0,1,-5,-1,1,-1.11,-11.2,-0.48,1,-1,1,1,-1,-1
1,-0.76,-0.52,-1.46,1,0,1,0,0,1,-0.91,-3.25,-0.48,1,0,1,-1,1,-1
1,-0.57,-0.28,-2.04,1,0,1,-2,0,1,-0.83,-3.88,-0.48,1,0,1,-1,1,-1
1,-0.28,-0.12,-2.33,1,0,1,0,0,1,-0.79,-2.57,-0.48,1,0,1,-1,1,-1
1,-1.09,-0.85,-1.28,1,0,1,-3,-1,1,-1.06,-6.46,-0.48,1,0,1,1,-1,-1
1,-1.08,-0.84,-1.29,1,-1,1,0,0,1,-0.96,-5.46,-0.48,1,0,1,-1,1,-1
1,-0.58,-0.48,-1.21,1,0,1,-2,0,1,-0.9,-3.99,0,1,0,1,-1,1,-1
1,-0.27,-0.09,-3,1,0,1,0,0,1,-0.83,-1.58,-0.48,1,0,1,-1,1,-1
1,-0.28,-0.15,-1.87,1,0,1,-1,0,1,-0.8,-2.48,-0.48,1,0,1,-1,1,-1
1,-0.47,-0.29,-1.62,1,0,1,0,0,1,-0.81,-4.11,-0.03,1,0,1,-1,1,-1
1,-2.89,-2.61,-1.11,1,0,1,-1,-1,1,-1.09,-10.01,-0.48,1,-1,1,1,-1,-1
1,-0.26,-0.09,-2.89,1,0,1,-1,0,1,-0.74,-2.48,-0.45,1,0,1,-1,1,-1
1,-0.95,-0.74,-1.28,1,0,1,-1,0,1,-0.88,-5.77,-0.48,1,-3,1,-1,1,-1
1,-0.32,-0.1,-3.2,1,0,1,0,-1,1,-0.84,-2.57,0,1,0,1,1,1,-1
1,-0.45,-0.36,-1.25,1,0,1,0,0,1,-0.85,-4.62,-1.34,1,-1,1,-1,1,-1
1,-0.72,-0.55,-1.31,1,0,1,-1,0,1,-0.94,-3,-0.48,1,0,1,-1,1,-1
1,-0.71,-0.53,-1.34,1,0,-1,0,0,1,-0.87,-4.32,-0.32,1,-1,1,-1,1,-1
1,-0.34,-0.1,-3.4,1,0,1,-1,-1,1,-0.81,-2.46,-0.01,1,0,1,-1,1,-1
1,-0.43,-0.3,-1.43,1,0,1,0,0,1,-0.86,-4.08,-0.48,1,0,1,-1,1,-1
1,-0.52,-0.34,-1.53,1,0,1,0,0,1,-0.84,-3.08,-0.48,1,0,1,-1,1,-1
1,-0.79,-0.63,-1.25,1,0,1,0,-1,1,-1.01,-3.68,-0.48,1,0,1,-1,1,-1
1,-0.38,-0.28,-1.36,1,0,1,0,0,1,-0.8,-3.6,-0.15,1,-1,1,-1,1,-1
1,-0.65,-0.42,-1.55,1,0,1,0,0,1,-0.84,-5.1,-0.5,1,0,1,-1,1,-1
1,-0.34,-0.21,-1.62,1,0,1,0,0,1,-0.81,-2.57,-0.48,1,0,1,-1,1,-1
1,-0.48,-0.35,-1.37,1,0,1,0,-1,1,-0.84,-4.27,-0.5,1,0,1,-1,1,-1
1,-0.57,-0.26,-2.19,1,0,1,0,-2,1,-0.86,-3.54,-0.48,1,0,1,1,-1,-1
1,-0.21,-0.18,-1.17,1,0,1,0,0,1,-0.75,-2.6,0,1,0,1,1,1,-1
1,-0.36,-0.11,-3.27,1,0,1,0,0,1,-0.75,-2.57,-0.24,1,0,1,-1,1,-1
1,-0.37,-0.32,-1.16,1,0,1,0,0,1,-0.97,-2.68,-0.02,1,0,1,-1,1,-1
1,-0.38,-0.32,-1.19,1,0,1,0,0,1,-0.95,-2.68,-0.03,1,0,1,-1,1,-1
1,-0.96,-0.67,-1.43,1,0,1,0,-1,1,-0.95,-4.08,-0.48,1,0,1,-1,1,-1
1,-2.82,-2.56,-1.1,1,0,1,-6,-1,1,-1.11,-12.54,-0.48,1,-1,1,1,-1,-1
1,-0.4,-0.27,-1.48,1,0,1,0,0,1,-0.8,-3.6,-0.48,1,0,1,-1,1,-1
1,-0.38,-0.25,-1.52,1,0,1,0,0,1,-0.78,-3.6,-0.48,1,0,1,-1,1,-1
1,-0.49,-0.34,-1.44,1,0,1,0,0,1,-0.82,-3.11,-0.48,1,-1,1,-1,1,-1
1,-0.27,-0.1,-2.7,1,0,1,0,0,1,-0.79,-2.57,-0.5,1,0,1,-1,1,-1
1,-0.17,-0.11,-1.55,1,0,1,0,-1,1,-0.69,-2.57,-0.11,1,0,1,-1,1,-1
1,-1.26,-1.02,-1.24,1,0,1,-2,-1,1,-1.04,-6.79,-0.48,1,0,1,1,-1,-1
1,-0.53,-0.35,-1.51,1,0,1,0,0,1,-0.84,-4.62,-0.01,1,0,1,-1,1,-1
1,-0.72,-0.55,-1.31,1,0,1,0,0,1,-0.86,-6.1,-0.5,1,0,1,-1,1,-1
1,-0.23,-0.1,-2.3,1,0,1,0,-1,1,-0.77,-2.57,-0.01,1,0,1,1,1,-1
1,-0.38,-0.21,-1.81,1,0,1,0,0,1,-0.79,-3.08,-0.48,1,0,1,-1,1,-1
-1,-0.21,-0.08,-2.63,1,0,1,0,0,1,-0.7,-3.06,-0.5,1,0,1,-1,1,-1
1,-0.72,-0.52,-1.38,1,0,1,-2,0,1,-0.83,-5.95,-0.48,1,-1,1,-1,1,-1
1,-0.31,-0.09,-3.44,1,0,1,0,0,1,-0.82,-2.06,-0.45,1,0,1,-1,1,-1
1,-0.88,-0.72,-1.22,1,0,1,-3,0,1,-0.93,-6.54,0,1,-2,1,-1,1,-1
1,-0.83,-0.1,-8.3,1,0,1,0,-1,1,-0.92,-2.57,-0.48,1,-3,1,-1,1,-1
1,-0.66,-0.47,-1.4,1,0,1,-2,0,1,-0.9,-5.9,-0.48,1,-1,1,-1,1,-1
1,-0.34,-0.11,-3.09,1,0,1,0,-1,1,-0.82,-2.57,-0.45,1,0,1,1,1,-1
1,-0.54,-0.45,-1.2,1,0,1,0,-1,1,-0.95,-3.08,-0.48,1,0,1,1,1,-1
1,-0.46,-0.18,-2.56,1,-4,1,0,0,1,-0.78,-3.86,-0.01,1,0,1,-1,1,-1
1,-2.76,-2.48,-1.11,1,0,1,-2,-1,1,-1.11,-10.09,-0.48,1,0,1,1,-1,-1
1,-0.46,-0.21,-2.19,1,0,1,0,0,1,-0.85,-3.57,-0.5,1,0,1,-1,1,-1
1,-0.44,-0.24,-1.83,1,0,1,0,0,1,-0.82,-3.57,-0.5,1,0,1,-1,1,-1
1,-0.89,-0.67,-1.33,1,0,1,-1,0,1,-0.98,-6.55,-0.48,1,-2,1,-1,1,-1
1,-0.82,-0.62,-1.32,1,0,1,0,-1,1,-0.89,-5.35,-0.48,1,-3,1,-1,1,-1
1,-0.18,-0.15,-1.2,1,0,1,-1,0,1,-0.71,-2.48,-0.14,1,0,1,1,1,-1
1,-0.7,-0.54,-1.3,1,0,1,0,0,1,-0.84,-5.64,-0.15,1,-1,1,-1,1,-1
1,-0.88,-0.11,-8,1,0,1,0,-1,1,-0.94,-3.06,-0.48,1,-3,1,-1,1,-1
1,-0.18,-0.09,-2,1,0,1,0,0,1,-0.68,-2.06,-0.02,1,0,1,-1,1,-1
1,-0.36,-0.21,-1.71,1,0,1,-1,0,1,-0.89,-2.97,-0.45,1,0,1,-1,1,-1
1,-0.25,-0.2,-1.25,1,0,1,-1,0,1,-0.85,-2.48,-0.17,1,0,1,-1,1,-1
1,-0.26,-0.19,-1.37,1,0,1,0,0,1,-0.72,-2.09,-0.17,1,0,1,-1,1,-1
1,-2.72,-2.48,-1.1,1,0,1,-5,-1,1,-1.09,-11.2,-0.48,1,-1,1,1,-1,-1
1,-2.64,-2.35,-1.12,1,0,1,-5,-1,1,-1.09,-10.44,-0.48,1,0,1,1,-1,-1
1,-0.47,-0.23,-2.04,1,0,1,0,0,1,-0.77,-3.11,-0.48,1,0,1,-1,1,-1
1,-0.42,-0.2,-2.1,1,0,1,0,-1,1,-0.87,-3.08,-0.48,1,0,1,-1,1,-1
1,-0.48,-0.34,-1.41,1,0,-1,0,0,1,-0.88,-4.26,-0.48,1,0,1,-1,1,-1
1,-0.49,-0.32,-1.53,1,-1,1,0,0,1,-0.83,-3.22,-0.48,1,0,1,-1,1,-1
1,-0.37,-0.32,-1.16,1,0,1,0,0,1,-0.93,-2.68,-0.02,1,0,1,-1,1,-1
1,-0.38,-0.32,-1.19,1,0,1,0,0,1,-0.93,-2.68,-0.03,1,0,1,-1,1,-1
1,-0.42,-0.34,-1.24,1,0,1,-1,0,1,-0.92,-2.5,-0.48,1,0,1,-1,1,-1
1,-0.42,-0.3,-1.4,1,0,1,0,-1,1,-0.87,-3.17,-0.09,1,0,1,1,1,-1
1,-0.24,-0.2,-1.2,1,0,1,0,0,1,-0.78,-2.09,0,1,0,1,1,1,-1
1,-0.58,-0.45,-1.29,1,0,1,-1,0,1,-0.85,-5.26,-0.5,1,0,1,-1,1,-1
1,-0.24,-0.16,-1.5,1,0,1,0,0,1,-0.79,-2.09,-0.48,1,0,1,1,1,-1
1,-0.35,-0.16,-2.19,1,0,1,0,0,1,-0.83,-2.6,-0.48,1,0,1,-1,1,-1
1,-0.37,-0.19,-1.95,1,0,1,0,0,1,-0.85,-3.08,-0.5,1,0,1,-1,1,-1
1,-0.32,-0.22,-1.45,1,0,1,0,0,1,-0.83,-2.6,-0.48,1,0,1,1,1,-1
1,-0.39,-0.2,-1.95,1,0,-1,0,0,1,-0.81,-3.08,-0.05,1,0,1,-1,1,-1
1,-0.24,-0.16,-1.5,1,0,1,0,0,1,-0.78,-2.09,-0.02,1,0,1,-1,1,-1
1,-0.39,-0.2,-1.95,1,0,1,-1,0,1,-0.84,-3,-0.48,1,-1,1,-1,1,-1
1,-2.71,-2.37,-1.14,1,0,1,-5,-1,1,-1.11,-10.83,-0.48,1,0,1,1,-1,-1
1,-0.32,-0.14,-2.29,1,0,1,0,0,1,-0.75,-2.57,-0.5,-1,0,1,-1,1,-1
1,-0.37,-0.32,-1.16,1,0,1,0,0,1,-0.94,-2.68,-0.02,1,0,1,-1,1,-1
1,-0.38,-0.32,-1.19,1,0,1,0,0,1,-0.95,-2.68,-0.03,1,0,1,-1,1,-1
1,-0.68,-0.53,-1.28,1,0,1,-4,0,1,-0.92,-4.19,-0.48,1,0,1,-1,1,-1
1,-0.24,-0.2,-1.2,1,0,1,0,0,1,-0.82,-2.09,0,1,0,1,1,1,-1
1,-0.94,-0.82,-1.15,1,0,1,-1,0,1,-0.99,-6.23,-0.5,1,0,1,-1,1,-1
1,-0.65,-0.1,-6.5,1,0,1,0,-4,1,-0.87,-4.02,-0.48,1,-1,1,-1,1,-1
1,-0.23,-0.1,-2.3,1,0,1,0,0,1,-0.8,-2.09,-0.48,1,0,1,-1,1,-1
1,-0.4,-0.1,-4,1,0,1,-1,-1,1,-0.76,-2.97,-0.24,1,-1,1,-1,1,-1
1,-0.92,-0.7,-1.31,1,0,1,0,-1,1,-0.83,-6.64,-0.15,1,0,1,-1,1,-1
1,-0.4,-0.17,-2.35,1,0,1,0,0,1,-0.79,-2.6,-0.48,1,0,1,-1,1,-1
1,-0.42,-0.3,-1.4,1,0,1,-1,0,1,-0.82,-3.48,-0.48,1,-1,1,-1,1,-1
1,-0.79,-0.64,-1.23,1,0,1,0,0,1,-0.85,-6.13,-0.15,1,0,1,-1,1,-1
1,-1.27,-1.03,-1.23,1,0,1,-1,-1,1,-1.06,-6.18,-0.48,1,0,1,1,-1,-1
1,-3.07,-2.82,-1.09,1,0,1,-1,-1,1,-1.09,-12.19,-0.48,1,-1,1,1,-1,-1
1,-1.45,-1.11,-1.31,1,0,1,-1,-1,1,-1.04,-6.18,-0.48,1,0,1,1,-1,-1
1,-0.46,-0.27,-1.7,1,0,1,0,0,1,-0.84,-3.57,-0.5,1,0,1,-1,1,-1
1,-0.38,-0.1,-3.8,1,0,1,0,-1,1,-0.79,-2.57,-0.48,1,-1,1,1,1,-1
1,-0.28,-0.1,-2.8,1,0,1,0,-1,1,-0.75,-2.57,-0.48,1,0,1,-1,1,-1
1,-0.28,-0.1,-2.8,1,0,1,0,-1,1,-0.74,-2.57,-0.48,1,0,1,-1,1,-1
1,-0.28,-0.1,-2.8,1,0,1,0,-1,1,-0.76,-2.57,-0.48,1,0,1,-1,1,-1
-1,-0.22,-0.1,-2.2,1,0,1,0,0,1,-0.73,-3.06,-0.5,1,0,1,-1,1,-1
1,-0.34,-0.19,-1.79,1,0,1,-1,0,1,-0.81,-2.97,-0.5,1,-1,1,-1,1,-1
1,-2.89,-2.67,-1.08,1,0,1,-1,-1,1,-1.11,-11.61,-0.48,1,-1,1,1,-1,-1
1,-0.54,-0.39,-1.38,1,0,1,-1,-1,-1,-0.83,-4.45,-0.23,1,-1,1,-1,1,-1
1,-0.58,-0.39,-1.49,1,0,1,-1,-1,-1,-0.85,-4.93,-0.23,1,-1,1,-1,1,-1
1,-0.34,-0.09,-3.78,1,0,1,0,-1,1,-0.81,-2.54,-0.48,1,0,1,-1,1,-1
1,-0.73,-0.56,-1.3,1,0,1,-1,-1,1,-0.89,-5.5,-0.06,1,-1,1,1,1,-1
1,-0.57,-0.44,-1.3,1,0,1,-1,0,1,-0.91,-4.99,-0.48,1,-1,1,-1,1,-1
1,-0.96,-0.84,-1.14,1,0,1,-1,0,1,-0.89,-6.74,-0.48,1,-2,1,-1,1,-1
1,-1.17,-0.78,-1.5,1,0,1,0,-2,1,-0.97,-5.58,-0.48,1,-5,1,-1,1,-1
1,-0.64,-0.1,-6.4,1,0,1,-1,-6,1,-0.85,-5.39,-0.45,1,-1,1,-1,1,-1
1,-2.72,-2.4,-1.13,1,0,1,-1,-1,1,-1.09,-9.31,-0.48,1,0,1,1,-1,-1
1,-0.89,-0.57,-1.56,1,0,1,0,-1,1,-0.83,-5.32,-0.45,1,0,1,-1,1,-1
1,-0.24,-0.1,-2.4,1,0,1,0,-1,1,-0.76,-2.57,-0.01,1,0,1,1,1,-1
1,-2.98,-2.75,-1.08,1,0,1,-8,-1,1,-1.11,-12.52,-0.48,1,-1,1,1,-1,-1
1,-1.45,-1.32,-1.1,1,-1,1,-1,0,1,-1.01,-3.59,-0.45,1,0,1,-1,1,-1
1,-0.78,-0.44,-1.77,1,0,1,-3,-1,1,-0.84,-4.98,-0.48,1,-2,1,-1,1,-1
1,-2.79,-2.51,-1.11,1,0,1,-2,-1,1,-1.11,-9.89,-0.48,1,-1,1,1,-1,-1
1,-0.84,-0.78,-1.08,1,0,1,0,0,1,-1.09,-4.21,-0.03,1,0,1,1,1,-1
1,-0.51,-0.1,-5.1,1,0,1,-1,-1,1,-0.84,-2.46,-0.48,1,-1,1,-1,1,-1
1,-0.42,-0.11,-3.82,1,0,1,0,0,1,-0.82,-2.57,-0.45,1,-1,1,-1,1,-1
1,-0.42,-0.1,-4.2,1,0,1,0,-1,1,-0.81,-2.06,-0.45,1,-1,1,-1,1,-1
1,-0.41,-0.09,-4.56,1,0,1,0,-1,1,-0.81,-2.06,-0.45,1,-1,1,-1,1,-1
1,-0.45,-0.1,-4.5,1,0,1,-1,-1,1,-0.83,-2.97,-0.48,1,-1,1,1,1,-1
1,-0.82,-0.1,-8.2,1,0,1,0,-1,1,-0.92,-2.57,-0.48,1,-1,1,-1,1,-1
1,-0.49,-0.27,-1.81,1,0,1,0,0,1,-0.8,-3.57,-0.48,1,0,1,-1,1,-1
1,-0.63,-0.36,-1.75,1,-1,1,0,0,1,-0.87,-3.78,-0.48,1,0,1,-1,1,-1
1,-1.48,-1.19,-1.24,1,0,1,-1,-1,1,-1.05,-7,-0.48,1,-1,1,1,-1,-1
1,-0.34,-0.28,-1.21,1,0,1,-1,0,1,-0.84,-2.73,-0.48,1,0,1,1,1,-1
1,-2.73,-2.32,-1.18,1,0,1,-5,-1,1,-1.1,-10.44,-0.48,1,0,1,1,-1,-1
1,-1.83,-1.71,-1.07,1,0,1,-1,0,1,-1.03,-10.38,-0.48,1,-1,1,-1,1,-1
1,-0.35,-0.18,-1.94,1,-4,1,0,0,1,-0.82,-3.86,-0.01,1,0,1,-1,1,-1
1,-2.85,-2.56,-1.11,1,0,1,-1,-1,1,-1.09,-9.68,-0.48,1,-1,1,1,-1,-1
1,-0.31,-0.1,-3.1,1,0,1,0,-1,1,-0.79,-2.57,-0.48,1,0,1,1,1,-1
1,-0.69,-0.41,-1.68,1,0,1,0,-1,1,-0.98,-3.35,-0.48,1,0,-1,1,1,-1
1,-0.54,-0.35,-1.54,1,0,1,-1,0,1,-0.83,-5.47,-0.48,1,-2,1,-1,1,-1
1,-0.56,-0.34,-1.65,1,0,1,0,0,1,-0.88,-3.98,-0.5,1,0,1,-1,1,-1
1,-0.26,-0.11,-2.36,1,0,1,0,0,1,-0.73,-2.57,-0.48,1,0,1,-1,1,-1
1,-0.72,-0.55,-1.31,1,-1,1,0,0,1,-0.87,-4.99,-0.48,1,-1,1,-1,1,-1
1,-2.75,-2.53,-1.09,1,0,1,-1,-1,1,-1.1,-9.95,-0.48,1,-1,1,1,-1,-1
1,-0.33,-0.21,-1.57,1,0,1,0,-1,1,-0.85,-2.57,-0.09,1,0,1,1,1,-1
1,-0.29,-0.16,-1.81,1,0,1,0,0,1,-0.75,-2.6,0,-1,0,1,-1,1,-1
1,-0.53,-0.34,-1.56,1,0,1,0,0,1,-0.82,-3.6,-0.48,1,0,1,-1,1,-1
1,-0.52,-0.33,-1.58,1,0,1,0,0,1,-0.82,-3.6,-0.48,1,0,1,-1,1,-1
1,-0.62,-0.5,-1.24,1,0,1,0,0,1,-0.89,-4.62,-0.48,1,0,1,-1,1,-1
1,-2.34,-2.13,-1.1,1,0,1,0,0,1,-1.09,-9.16,-0.02,1,-1,1,-1,1,-1
1,-0.89,-0.1,-8.9,1,0,1,-1,-6,-1,-0.94,-5.87,0,1,-1,1,-1,1,-1
1,-0.18,-0.13,-1.38,1,0,1,0,0,1,-0.74,-2.09,0,1,0,1,1,1,-1
1,-0.44,-0.18,-2.44,1,0,1,0,0,1,-0.81,-3.08,-0.48,1,0,1,-1,1,-1
1,-1.07,-0.9,-1.19,1,0,1,-1,0,1,-0.94,-5.56,-0.48,1,-1,1,-1,1,-1
-1,-0.38,-0.24,-1.58,1,0,1,0,0,1,-0.8,-4.59,-0.5,1,0,1,-1,1,-1
1,-3.01,-2.58,-1.17,1,0,1,-5,-1,1,-1.11,-12.57,-0.48,1,-1,1,1,-1,-1
1,-2.83,-2.52,-1.12,1,0,1,-1,-1,1,-1.1,-9.49,-0.48,1,-1,1,1,-1,-1
1,-0.76,-0.3,-2.53,1,0,1,-1,-1,1,-0.84,-4.48,-0.48,1,0,1,-1,1,-1
1,-0.45,-0.3,-1.5,1,0,1,0,0,1,-0.82,-2.3,-0.45,1,0,1,-1,1,-1
1,-0.68,-0.53,-1.28,1,0,1,0,0,1,-0.85,-5.91,-0.48,1,-1,1,-1,1,-1
1,-0.33,-0.21,-1.57,1,0,1,0,0,1,-0.79,-2.6,-0.48,1,0,1,-1,1,-1
1,-0.37,-0.27,-1.37,1,0,1,0,0,1,-0.81,-3.08,-0.48,1,0,1,-1,1,-1
1,-0.2,-0.09,-2.22,1,0,1,-1,0,1,-0.69,-2.46,-0.45,1,0,1,-1,1,-1
1,-0.28,-0.08,-3.5,1,0,1,-1,0,1,-0.78,-1.97,-0.01,1,0,1,-1,1,-1
1,-1.23,-1.09,-1.13,1,0,1,0,0,1,-0.98,-4.81,-0.48,1,-3,1,-1,1,-1
1,-0.62,-0.09,-6.89,1,0,1,0,-2,1,-0.87,-2.54,-0.43,1,0,1,-1,1,-1
1,-0.23,-0.17,-1.35,1,0,1,0,0,1,-0.79,-2.09,-0.23,1,0,1,1,1,-1
1,-0.79,-0.61,-1.3,1,0,1,-1,0,1,-0.91,-5.81,-0.5,1,0,1,-1,1,-1
1,-0.46,-0.09,-5.11,1,0,1,-2,-2,1,-0.85,-3.34,-0.45,1,0,1,-1,1,-1
1,-0.32,-0.09,-3.56,1,0,1,0,0,1,-0.78,-2.57,-0.5,1,0,1,-1,1,-1
1,-0.59,-0.47,-1.26,1,0,-1,-1,0,1,-0.9,-4.51,-0.06,1,-2,1,-1,1,-1
1,-0.22,-0.17,-1.29,-1,0,1,0,0,1,-0.79,-2.09,0,1,0,1,1,-1,-1
1,-1.07,-0.84,-1.27,1,0,1,-1,-1,1,-1.08,-3.56,-0.48,1,0,1,-1,1,-1
1,-0.93,-0.52,-1.79,1,-1,1,-4,-1,1,-0.98,-5.88,-0.48,1,0,1,1,1,-1
1,-1.81,-1.7,-1.06,1,0,1,0,0,1,-1.06,-5.88,-0.06,1,-1,1,-1,1,-1
1,-0.49,-0.11,-4.45,1,0,1,0,-2,1,-0.78,-3.06,-0.11,1,-1,1,-1,1,-1
1,-0.35,-0.24,-1.46,1,0,1,0,0,1,-0.77,-3.08,0,1,0,1,-1,1,-1
1,-1.05,-0.8,-1.31,1,0,1,-1,0,1,-0.95,-6.85,-0.48,1,0,1,-1,1,-1
1,-0.21,-0.1,-2.1,1,0,1,0,0,1,-0.71,-2.06,-0.45,1,0,1,-1,1,-1
1,-0.52,-0.32,-1.63,1,0,1,0,0,1,-0.85,-3.6,-0.48,1,0,1,-1,1,-1
1,-0.53,-0.33,-1.61,1,0,1,0,0,1,-0.85,-3.6,-0.48,1,0,1,-1,1,-1
1,-0.27,-0.17,-1.59,1,0,1,0,0,1,-0.75,-2.09,-0.48,1,0,1,-1,1,-1
1,-0.24,-0.15,-1.6,1,0,1,0,0,1,-0.79,-2.09,0,1,0,1,1,1,-1
1,-0.24,-0.1,-2.4,1,0,1,0,0,1,-0.75,-2.09,-0.48,1,0,1,-1,1,-1
1,-0.32,-0.25,-1.28,1,0,1,0,0,1,-0.87,-2.68,-0.13,1,0,1,1,1,-1
1,-3.88,-3.57,-1.09,1,0,1,-9,-1,1,-1.15,-13.32,-0.48,-1,-1,1,-1,1,-1
1,-0.4,-0.09,-4.44,1,0,1,0,-1,1,-0.8,-2.06,-0.48,1,0,1,-1,1,-1
1,-0.25,-0.2,-1.25,1,0,1,0,0,1,-0.76,-2.09,-0.01,1,0,1,-1,1,-1
1,-0.25,-0.16,-1.56,1,0,1,0,0,1,-0.81,-2.09,0,1,0,1,1,1,-1
1,-0.25,-0.09,-2.78,1,0,1,0,-1,1,-0.76,-2.06,-0.06,1,0,1,-1,1,-1
1,-0.25,-0.16,-1.56,1,0,1,0,0,1,-0.8,-2.09,0,1,0,1,1,1,-1
1,-0.56,-0.34,-1.65,1,0,1,0,-1,1,-0.92,-3.32,0,1,0,1,1,1,-1
1,-0.68,-0.51,-1.33,1,0,1,0,0,1,-0.83,-6.04,-0.48,1,-2,1,-1,1,-1
1,-0.29,-0.17,-1.71,1,0,1,0,0,1,-0.76,-2.57,-0.48,1,0,1,-1,1,-1
1,-1.93,-1.81,-1.07,1,0,1,0,0,1,-0.91,-5.36,-0.5,1,-3,1,-1,1,-1
1,-0.89,-0.67,-1.33,1,0,1,-1,0,1,-0.93,-4.51,-0.48,1,0,1,-1,1,-1
1,-0.43,-0.3,-1.43,1,0,1,0,0,1,-0.8,-4.14,-0.48,1,0,1,-1,1,-1
1,-0.3,-0.21,-1.43,1,0,1,0,0,1,-0.8,-2.09,0,1,0,1,1,1,-1
1,-0.32,-0.13,-2.46,1,0,1,0,-1,1,-0.8,-2.57,-0.15,1,0,1,-1,1,-1
1,-0.51,-0.41,-1.24,1,0,1,0,0,1,-0.84,-4.32,-0.48,1,0,1,-1,1,-1
1,-0.8,-0.67,-1.19,1,0,1,-1,0,1,-0.93,-4.53,-0.09,1,0,1,-1,1,-1
